"","ID","group","triangle_area","Consistency","GA_lineInter","SynQuest","SynCons","SynSD","SynPermzs","SynLine"
"109","31406","Syn",6882,0.103167569977212,0.191280622315105,TRUE,TRUE,FALSE,FALSE,TRUE
"110","31561","Syn",0,0.000312985914204701,10.8061650992685,TRUE,TRUE,FALSE,FALSE,FALSE
"111","31795","Syn",366.5,0.13275297457965,1.32793451758969,FALSE,TRUE,FALSE,FALSE,FALSE
"112","31887","Syn",104.5,0.0222469934782029,11.6845466155811,TRUE,TRUE,FALSE,FALSE,FALSE
"113","32074","Syn",1462.5,0.236312255375545,4.4763148728666,TRUE,FALSE,FALSE,FALSE,FALSE
"114","32145","Ctl",5,0.308336667636646,10.6313711830953,FALSE,FALSE,FALSE,FALSE,FALSE
"115","32190","Ctl",0,0.0676220664995274,12.5148612562406,FALSE,TRUE,FALSE,FALSE,FALSE
"116","32513","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"117","32633","Ctl",0,0.000686729203787164,11.3039591315453,FALSE,TRUE,FALSE,FALSE,FALSE
"118","32846","Ctl",46,0.00322980227992999,11.8144665041217,FALSE,TRUE,FALSE,FALSE,FALSE
"119","32959","Ctl",717,0.0199687754048607,12.7834088006502,FALSE,TRUE,FALSE,FALSE,FALSE
"120","33010","Ctl",14620,0.84104990100689,4.16643445953791,TRUE,FALSE,FALSE,FALSE,FALSE
"121","33160","Syn",20,0.318061296679401,0.322361546499477,TRUE,FALSE,FALSE,FALSE,FALSE
"122","33168","Syn",0,0,14.1551724137931,TRUE,TRUE,FALSE,FALSE,FALSE
"123","33327","Ctl",0,0.0155599732461356,12.6262045744804,FALSE,TRUE,FALSE,FALSE,FALSE
"124","33342","Ctl",0,0.0625294451155493,12.0074306281203,FALSE,TRUE,FALSE,FALSE,FALSE
"125","33344","Syn",1235.5,0.145723139863613,1.50644374782306,TRUE,TRUE,FALSE,FALSE,FALSE
"126","33361","Ctl",0,0.000294655997130307,13.4120515499826,TRUE,TRUE,FALSE,FALSE,FALSE
"127","33531","Syn",180,0.0689087622432975,1.63804713804714,FALSE,TRUE,FALSE,FALSE,FALSE
"128","33653","Syn",0,0.0115357811631191,12.7630906768838,TRUE,TRUE,FALSE,FALSE,FALSE
"129","34096","Ctl",8993,0.680403169627308,3.38639266225473,FALSE,FALSE,FALSE,FALSE,FALSE
"130","34364","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"131","34405","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"132","34416","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"133","34433","Ctl",1629,0.419557681832123,1.64809009636596,TRUE,FALSE,FALSE,FALSE,FALSE
"134","34457","Ctl",0,0.00348785210685821,13.120863810519,TRUE,TRUE,FALSE,FALSE,FALSE
