"";"n_perm001";"n_perm002";"n_perm003";"n_perm004";"n_perm005";"n_perm006";"n_perm007";"n_perm008";"n_perm009";"n_perm010";"n_perm011";"n_perm012";"n_perm013";"n_perm014";"n_perm015";"n_perm016";"n_perm017";"n_perm018";"n_perm019";"n_perm020";"n_perm021";"n_perm022";"n_perm023";"n_perm024";"n_perm025";"n_perm026";"n_perm027";"n_perm028";"n_perm029";"n_perm030";"n_perm031";"n_perm032";"n_perm033";"n_perm034";"n_perm035";"n_perm036";"n_perm037";"n_perm038";"n_perm039";"n_perm040";"n_perm041";"n_perm042";"n_perm043";"n_perm044";"n_perm045";"n_perm046";"n_perm047";"n_perm048";"n_perm049";"n_perm050";"n_perm051";"n_perm052";"n_perm053";"n_perm054";"n_perm055";"n_perm056";"n_perm057";"n_perm058";"n_perm059";"n_perm060";"n_perm061";"n_perm062";"n_perm063";"n_perm064";"n_perm065";"n_perm066";"n_perm067";"n_perm068";"n_perm069";"n_perm070";"n_perm071";"n_perm072";"n_perm073";"n_perm074";"n_perm075";"n_perm076";"n_perm077";"n_perm078";"n_perm079";"n_perm080";"n_perm081";"n_perm082";"n_perm083";"n_perm084";"n_perm085";"n_perm086";"n_perm087";"n_perm088";"n_perm089";"n_perm090";"n_perm091";"n_perm092";"n_perm093";"n_perm094";"n_perm095";"n_perm096";"n_perm097";"n_perm098";"n_perm099";"n_perm100";"ID";"group"
"34771";-0,000357626862187755;0,241151435369514;-0,038094845598481;0,00455915572693088;0,0730146293293534;0,0405123026648158;-0,0460542126582366;-0,0394715161920559;0,0208771801225783;0,0405332261392461;-0,00549601258124285;-0,0128270849837482;0,0621918709904702;0,00660472035769265;0,0587682055148048;0,280428784787362;-0,0397811622389869;0,00403154258071118;-0,0399806376933074;-0,00973517434595143;-0,00494935760039592;0,0253947719949539;-0,0092491888508229;0,0458905664859827;-0,00573044100156651;0,267429838999312;-0,0551688182737575;0,244663415744675;-0,0447645245965992;-0,0638244716477369;-0,0161050849802486;-0,00378308207209899;0,0605698499733383;-0,0130366682381799;0,00642032332378448;-0,0142448688274748;-0,00727770450895539;-0,002134828719202;-0,0212871230915492;0,000541820393877272;-0,0219555651637209;0,0452653742611949;0,0611546228921018;-0,0164958503911195;0,0750942689552735;-0,000831352165540353;0,0126116312873247;0,0668327026387832;-0,0017189417623586;-0,0262437794339461;0,0126906177826397;0,0782536076126607;-0,0152271351596086;0,00727317669718302;0,29729453680911;-0,0404205607927876;-0,040470550306372;-0,0267711751534799;0,0106902092315997;-0,0606630216078459;0,0627394810208892;-0,00471012783699814;-0,0134335735030082;-0,00335398834686943;0,0367757920880185;0,0544285901549689;0,0426842104174064;-0,0163686256608916;-0,00860445321578042;-0,0514657907600678;-0,00309078623414726;-0,0165871804378777;-0,0148224645468071;-0,051806077299162;0,077714416301687;-0,00461846650340739;-0,0173470763182341;0,00179541146057916;0,270916938677175;0,0607394090883838;-0,00627028031023298;-0,0346624368004029;-0,0211796017846765;-0,00221176729013455;-0,0173759495738773;0,0995498430787376;0,0887320882999805;0,000421543449583454;-0,0171875783074482;0,0117666539193218;-0,053528999002313;0,0131331765491588;0,0229919121342247;0,026687567504597;-0,017453238479041;0,0422807373278786;0,0044180423909144;0,082976081595964;-0,0101306711832625;0,0517822198917895;"34771";"Ctl"
"34966";-0,0812671324331877;-0,0833868550410674;-0,0763838597544245;-0,108571090050966;-0,0973054244097343;-0,0740106369254853;-0,114941460405948;-0,0895618440345173;-0,084628651852186;-0,103186925994044;-0,097010679758361;-0,0828662938048176;-0,096267833910661;-0,0791283541532753;-0,125478733793904;-0,117145256663926;-0,107487905622055;-0,0940740106125872;-0,110252176905274;-0,108802306263708;-0,105272404302008;-0,107929452370698;-0,129080545512254;-0,109108229038722;-0,0836442185903892;-0,0785363244510592;-0,0881151185482287;-0,0884331815725724;-0,0962245947329091;-0,0978567910913349;-0,0966834983919649;-0,122216923696328;-0,0898093087322728;-0,127754087682342;-0,121844582247594;-0,0733158412168265;-0,0984349566664638;-0,094171183965624;-0,0987895602508204;-0,101922011440114;-0,11742575911369;-0,113171882395433;-0,115480854527869;-0,0971994440434797;-0,117973903158472;-0,100937818455741;-0,0849671889550717;-0,0508639107446707;-0,129858552101563;-0,10998939562833;-0,105614746364878;-0,106161067324715;-0,0778659672512415;-0,092654033655236;-0,061621452212754;-0,0587538773644896;-0,110717119577562;-0,109532882508351;-0,115525870523376;-0,109813565733855;-0,107714444637907;-0,0747922562017305;-0,115453664845652;-0,10993417367334;-0,080532694333291;-0,129788899633956;-0,0927655240321249;-0,138572497625482;-0,0942179938717969;-0,0879972168067505;-0,0990925681401105;-0,0967797307458374;-0,104400493004851;-0,115524401866471;-0,112321086118403;-0,0785756463644878;-0,115547571168229;-0,107733000300048;-0,0990852152014249;-0,0833013093008262;-0,104326236717149;-0,0869010867274449;-0,111287402322321;-0,108137204206295;-0,106668324045679;-0,103593402135974;-0,107581356166292;-0,129993724824313;-0,101432438970973;-0,108880100046726;-0,104960105079805;-0,109514429074376;-0,108553780286461;-0,113849960860565;-0,076530447838132;-0,097906355324419;-0,101035424805258;-0,127509855032878;-0,107072532492672;-0,108986104936894;"34966";"Ctl"
"35070";-0,148631808418018;-0,137654028074743;-0,0976817269850649;-0,119370460744529;-0,144182029925388;-0,179218923235194;-0,153607123045384;-0,146146754926633;-0,12136202753809;-0,184600777052502;-0,151199999895165;-0,150541537689893;-0,143737662507282;-0,140420017600283;-0,0989009033602121;-0,149096866333985;-0,152204003988404;-0,12004428553478;-0,133598520865264;-0,176732790002136;-0,147662100245927;-0,144380609876778;-0,142548929057061;-0,144086342268522;-0,0938408572118684;-0,176968106654482;-0,150573566384752;-0,141705277897361;-0,115386288038008;-0,179514642061009;-0,137887598127626;-0,149731215875902;-0,0940527133662751;-0,141600768032379;-0,139660007898098;-0,156394486540685;-0,157116629432576;-0,103549254588292;-0,14842739487718;-0,141966421906046;-0,18081375729168;-0,137187631458345;-0,151562046954499;-0,177478502832723;-0,142429273502392;-0,181002139168088;-0,174473429220616;-0,118830250130453;-0,100205582500727;-0,179493236413888;-0,137661682994979;-0,145460083107697;-0,138845740587763;-0,177524933053209;-0,149100554273753;-0,174756127788646;-0,120966897847159;-0,14805027845422;-0,157201493545784;-0,151604268037105;-0,144931207868037;-0,101310336531511;-0,142778743370118;-0,0885450514359955;-0,183059069893124;-0,132084873958905;-0,138532873122588;-0,148059797571266;-0,177219002683625;-0,13969356518781;-0,137995920430262;-0,145693144918033;-0,140284567509879;-0,143712809667863;-0,138464397724925;-0,179742761403317;-0,0887048849166094;-0,154642983138468;-0,175396819176971;-0,148975181124146;-0,177678308476764;-0,18382028595657;-0,226450905748753;-0,151506134279735;-0,176754360466932;-0,132123558465941;-0,143672974353159;-0,146230676706731;-0,046229074964448;-0,145654671605327;-0,142722270997252;-0,145243740735777;-0,178574039410028;-0,17873442016526;-0,146615469207203;-0,17618820862157;-0,0989789308058189;-0,138624187287495;-0,121863286706625;-0,142219647423242;"35070";"Ctl"
"35415";-0,207972537771007;-0,20705195944127;-0,16109648718414;-0,163528093326563;-0,203138972629056;-0,207972537771007;-0,205240402253627;-0,165069848658824;-0,162263660587865;-0,15997472129925;-0,162607514996825;-0,247471931783745;-0,155878851984925;-0,255004090166879;-0,203279406869227;-0,205240402253627;-0,205540931628584;-0,205540931628584;-0,164131252242261;-0,160795957809183;-0,20705195944127;-0,162864890734649;-0,165726903770847;-0,159732447639419;-0,165069848658824;-0,163689732242385;-0,158694528184611;-0,208575696686705;-0,20705195944127;-0,164131252242261;-0,205375315806326;-0,206761326550774;-0,203279406869227;-0,205540931628584;-0,207871759619152;-0,162607514996825;-0,162448568094546;-0,16459838380574;-0,210171348215291;-0,158834962424782;-0,165069848658824;-0,20813417668683;-0,164131252242261;-0,251496403885714;-0,164131252242261;-0,162448568094546;-0,208575696686705;-0,162607514996825;-0,15647527028073;-0,209514293103269;-0,16109648718414;-0,160930871361882;-0,205540931628584;-0,203463424182914;-0,160930871361882;-0,155727329541995;-0,207243407215591;-0,164248753660088;-0,162448568094546;-0,16231688210633;-0,163427315174708;-0,245364159169619;-0,203206148316005;-0,162864890734649;-0,210559645722434;-0,160795957809183;-0,205540931628584;-0,161311907549409;-0,160930871361882;-0,253137642548977;-0,162607514996825;-0,16231688210633;-0,162448568094546;-0,199123447403601;-0,20705195944127;-0,162798962771147;-0,208319003437388;-0,165726903770847;-0,431265050472407;-0,425501629091449;-0,160692087640147;-0,158834962424783;-0,205240402253627;-0,20689301253899;-0,165726903770847;-0,251337456983435;-0,205540931628584;-0,163689732242385;-0,207309335179094;-0,254615792659735;-0,251687851660035;-0,207309335179094;-0,162864890734649;-0,205375315806326;-0,166212110741922;-0,163427315174708;-0,162448568094546;-0,2030274873393;-0,253958737547713;-0,25302014113115;"35415";"Ctl"
"35430";0,222755357165712;0,241033483921316;0,245927066254836;0,201360516450338;0,256119191096106;0,242080459440444;0,244442564835769;0,180738823385499;0,213219549339422;0,2068994590557;0,235723102021165;0,224132537186393;0,242686411712686;0,194410453395648;0,238068673323046;0,240315791060317;0,258021999122177;0,217019939349596;0,171019638756567;0,254148467778979;0,262277638947013;0,242640437808552;0,229599605529495;0,227425636062801;0,226515887415163;0,257298541157573;0,238657506153302;0,236945572631132;0,196539413466277;0,23291829652551;0,21874314923922;0,249307604870073;0,234153135230004;0,24103173470101;0,24505494528729;0,218128764377798;0,249765090861057;0,229508999958697;0,224729799184639;0,232464692957361;0,228034190689807;0,230724403525806;0,226388566504411;0,189453231845025;0,251005786931795;0,199581276962984;0,213618353681244;0,232542455071784;0,214638930687442;0,240978928626055;0,248785085372513;0,270089330478267;0,222780840402389;0,274942319282901;0,263170368400175;0,230378994803458;0,202503626215633;0,224073510772504;0,233783881093351;0,232637456030694;0,201714147369713;0,199507558036813;0,242215297116213;0,260647321772545;0,267404662198915;0,247387130082073;0,265332346421268;0,234727102771969;0,185447584245024;0,235866805903191;0,2556423738671;0,217484050410167;0,23407121037279;0,214253773299654;0,262153979590882;0,233133523140874;0,240176169228011;0,209031718144016;0,275138335101182;0,211407982510975;0,241327948201223;0,214041625046704;0,242506062474713;0,234126779252391;0,245079778765929;0,208522674989779;0,22377981050937;0,220671995999108;0,25520539541964;0,233130353092535;0,248491010908857;0,227089241938467;0,222930066527641;0,241104827949346;0,183667854835519;0,205822403813647;0,184151069760128;0,2137640786324;0,196169205897124;0,225523485080614;"35430";"Ctl"
"35554";-0,105378698328526;-0,0771957571668933;-0,076634357753294;-0,077234249965129;-0,086213114013219;-0,0776967806349634;-0,0891981403733422;-0,0762789107431093;-0,0828944458714386;-0,0877101548904794;-0,0884697078723445;-0,0852158161074972;-0,108730985525374;-0,0865010932320563;-0,094789423427896;-0,0700279797129686;-0,0854127403401688;-0,084976007850936;-0,0704553103149982;-0,0812729265581979;-0,0743923375553934;-0,103577123163007;-0,118636794774222;-0,0821623949749719;-0,067934397468052;-0,0773393361159852;-0,0975023589668671;-0,0753965235867163;-0,110416729634773;-0,0631402732936124;-0,0848756862571325;-0,0908097514025822;-0,0799651537915982;-0,0888005178713397;-0,0863015798336978;-0,0721233232206686;-0,091330963040816;-0,083861678403148;-0,0880961557185222;-0,0846868518123916;-0,10860240348288;-0,0740393344235972;-0,0789915105988279;-0,0783704259073525;-0,0830445411589869;-0,0907166243078218;-0,0784116623307537;-0,0866283678088036;-0,0819135504607917;-0,0822990500366604;-0,0873304552324605;-0,092435821358294;-0,0818665755410638;-0,0887317961967137;-0,0661941729669542;-0,0854015406988464;-0,0799962541325692;-0,0809478589652358;-0,085912007166304;-0,0706389082865416;-0,0899323796654588;-0,0905406077683155;-0,0705295768377021;-0,094132359514213;-0,0806220518291618;-0,077282208745543;-0,0760443616411062;-0,0885246891375706;-0,0753861442018158;-0,0784481424551399;-0,088291627783041;-0,0836230255442775;-0,0766944725560433;-0,0825757278513509;-0,0893891939291363;-0,121004452248907;-0,0842028756251232;-0,0824615820335814;-0,0714705899048688;-0,0892104956730826;-0,0823198366150854;-0,117192801183193;-0,0807714491492881;-0,0829388489906733;-0,117361724073181;-0,0859625375464425;-0,0860024771254445;-0,0847976873090302;-0,0830897794470431;-0,0814494780637568;-0,0659651616719792;-0,108609025927487;-0,0866008040447326;-0,0863148895580115;-0,0777467169161937;-0,096089265044372;-0,0897148613797552;-0,0862469230178357;-0,076318859473545;-0,0867219688819277;"35554";"Ctl"
"35556";0,0741139564983779;0,0855852900823766;0,103529664289118;0,0825737957256758;0,0492129694773389;0,101893739662407;0,067896048863204;0,116798772229208;0,0812993055603432;0,0557227076398255;0,0621661869363177;0,0458878828909149;0,090289602172719;0,0739796516600477;0,0827372273319921;0,043078910347074;0,0653348222361266;0,100728597977282;0,0547489606420126;0,0302184262981218;0,0820083932254967;0,108081541101516;0,0940214809420356;0,164621330278291;0,0614079342440679;0,101629191950508;0,0909712388633541;0,130486030611288;0,0476770359277267;0,083167446454297;0,0758414576558089;0,0659985366616842;0,0618394888254886;0,0528856654030153;0,0866576513304634;0,0830534743477329;0,0807527110245111;0,0578763501216665;0,0523604013878412;0,05705876434057;0,0755921702519555;0,0823231224317155;0,0943377310529121;0,0880473068850958;0,132175418997956;0,100489621458662;0,0722765274104011;0,0882047920022754;0,0743810087599927;0,0574217896040998;0,116065976332062;0,086200077484321;0,104528617407781;0,0889243190593202;0,0830822566666756;0,0989848772238307;0,0842896571152334;0,117842204359884;0,0844715379213028;0,0789597929431277;0,0828714587600178;0,0726739524547307;0,0598911700403433;0,0594526321500191;0,0203875804242875;0,0790392759771921;0,032119498601856;0,0684331988552899;0,0671989563392609;0,119498285104583;0,0416611475532267;0,0743607651915887;0,107707730201061;0,0419176615093505;0,0519376496418252;0,10620443238438;0,0636602819918573;0,146378216833612;0,0728588893703428;0,0552873083213644;0,0880915315553027;0,0924908028693668;0,0699332500759182;0,14346557899683;0,045829967567086;0,0430411225059519;0,119798171317018;0,103922840365571;0,061310687409163;0,0966684517574099;0,0930522335489891;0,0947630980655212;0,104030563969411;0,0706851397514128;0,0915565007132517;0,0809892625680609;0,060747562533433;0,076576586117334;0,071919375012584;0,0942494920754893;"35556";"Ctl"
"35666";0,15343577134666;0,121880797342859;0,0389820493440129;0,0315402971403249;0,00976403610662349;0,0204479853619703;0,16449460145645;0,0389820493440129;0,0649226521334147;0,036026936026936;0,0389820493440129;0,043468688230624;0,172519292814475;0,0208654161542742;0,0521116300947686;0,0563973063973064;0,0389820493440129;0,0389820493440129;0,0389820493440129;0,0208654161542742;0,0389820493440129;0,0332110951666198;0,036026936026936;0,0396093681194288;0,0142751458557974;0,0232911388911666;0,0208654161542742;0,0208654161542742;0,043468688230624;0,0649226521334147;0,0360269360269361;0,015275515802438;0,0389820493440129;0,0982771553198685;0,127495168557258;0,0389820493440129;0,00417413575478735;0,0134236639505862;0,0333676781296139;0,0204479853619703;0,0337940343209565;0,043468688230624;0,036026936026936;0,0622126401957786;0,0322107252199793;0,0440516273849607;0,0649226521334147;0,0332110951666198;0,0558143672429697;0,0386089981727882;0,0563973063973064;0,0395649884983496;0,0389820493440129;0,0457133571419596;0,0337940343209565;0,0198650462076336;0,0214483553086109;0,0337940343209565;0,0558143672429697;0,0333676781296139;0,0322107252199793;0,0315402971403249;0,0440516273849607;0,00332265384957607;0,0339506172839506;0,0577260013091675;0,0198650462076336;0,043468688230624;0,180579295524283;0,0395649884983496;0,0389820493440129;0,0023222839029355;0,0214483553086109;0,0134236639505862;0,172519292814475;0,032793664374316;0,0885262941564052;0,0558143672429697;0,0332110951666198;0,184282032672484;0,0386089981727882;0,0778512703000971;0,0885262941564052;0,0124232940039456;0,0885262941564052;0,184282032672484;0,0386089981727882;0,0440516273849607;0,0198650462076336;0,0198650462076336;0,0389820493440129;0,0124232940039456;0,0142751458557974;0,0396093681194288;0,0622126401957786;0,102783607234949;0,0337940343209565;0,0198650462076336;0,0332110951666198;0,0558143672429697;"35666";"Ctl"
"35732";-0,161467299972285;-0,165390834925183;-0,164683584107739;-0,166863042650792;-0,157993628376684;-0,172699514893109;-0,160389421266664;-0,172603384896;-0,173966532041913;-0,169333473250371;-0,175085844695487;-0,172935741184522;-0,171197182741894;-0,163015552912021;-0,170048593461473;-0,173812361172356;-0,167408360375351;-0,168495272805156;-0,168519949288997;-0,16462508299398;-0,157722531908743;-0,162587685214231;-0,164596471393818;-0,161478104239174;-0,16416314709431;-0,16943440481423;-0,16269854604744;-0,165170290651862;-0,174175272798875;-0,163685734137338;-0,144077727787625;-0,164640780276393;-0,169040289171844;-0,168554079765898;-0,164253836204909;-0,174771675613833;-0,169382394458795;-0,177851556032983;-0,164809539934534;-0,168624292466079;-0,168969341777072;-0,176192847382055;-0,173180058952092;-0,177643111494077;-0,167420275965749;-0,17322886984521;-0,162937747747748;-0,177876350003288;-0,165304816093517;-0,167288744936038;-0,163682804555007;-0,175050695510471;-0,166810858999111;-0,17113331064029;-0,17242724572178;-0,172901835150833;-0,165728303614674;-0,174942277508682;-0,175527503963537;-0,171183658967759;-0,169287598015269;-0,176498885436366;-0,169711544921687;-0,159812324042972;-0,165928703245525;-0,169842899298791;-0,173124861362956;-0,161798072186567;-0,170604887007761;-0,169619760772662;-0,171048037563631;-0,170691271921591;-0,167882219324685;-0,168192149503332;-0,166119828895879;-0,172094169028268;-0,164129434264816;-0,158070103178496;-0,179111633676389;-0,173877032734888;-0,171053770671181;-0,169632726860677;-0,171443409555965;-0,168667944868802;-0,168733887430936;-0,177409564151282;-0,160185876825272;-0,168311373375755;-0,173025756897758;-0,171822317943404;-0,175777714963924;-0,162386618235611;-0,175065100136976;-0,17650892914521;-0,173626841981704;-0,160941260506768;-0,166325986919656;-0,165536460791213;-0,171908264397753;-0,150189431840521;"35732";"Ctl"
"35733";0,109829788581766;0,0808019535746073;0,0797195958974145;0,0793891670448629;0,0321816984880082;0,0626546505353913;0,0965430529623091;0,0715141050485715;0,0404867903910389;0,0693259850629316;0,0879346705626866;0,0574425943680545;0,081001852284249;0,196821272526789;0,0429858834968584;0,047321275948217;0,0597527887267598;0,0493140955377962;0,151113779214639;0,0623880005688876;0,0591455681131485;0,057622566522248;0,103033067822102;0,0548066974401642;0,0682456177718858;0,0790691137605346;0,168430391044925;0,0824026260515683;0,0827309419675352;0,0411231408707328;0,0463856488241045;0,0617141691728867;0,0933352762920336;0,0595071580938725;0,0347771603877456;0,116064306175485;0,0626216811028651;0,0970468285601164;0,0797814804525199;0,097879298552247;0,0625684957126076;0,0230965348043562;0,0918065956234279;0,0800711106419591;0,0617305195340547;0,133715727397266;0,0323854780138992;0,0754486156169007;0,110123274422492;0,0435453449017022;0,0954163111675819;0,0801008607936655;0,0759371833321468;0,0860521477342398;0,0467824487934878;0,0689762764943021;0,0711907009635943;0,113583447200405;0,133054404569743;0,0543854090918957;0,0533016420285104;0,0962372717876064;0,0156220806277033;0,0979658004532367;0,0344113155808659;0,040429606602187;0,0408126734848289;0,113766480880655;0,0755326413288201;0,0493079705857718;0,0598743759456788;0,093626238794878;-0,0111744964698549;0,040843136947992;0,0498631023359867;0,106597459399255;0,0510069666353494;0,069756545896579;0,0645424853560051;0,101102570103948;0,101741881434914;0,0523519817971273;0,0655777754189797;0,0717563639628296;0,018050839658982;0,0631728920236551;0,0822276909570587;0,0393148411000346;0,077359434115584;0,111842440076034;0,093390628063916;0,0620335534312979;0,0365701095934854;0,0150208038956549;0,120908092990031;0,0825509146763689;0,0469336200503446;0,0492161556707162;0,0640168884419468;0,0799085409201378;"35733";"Ctl"
"35736";-0,0870612917083675;-0,0682126940717602;-0,0916576656910264;-0,0747744665223331;-0,0670531051715523;-0,101241853206777;-0,0995317880153168;-0,0813785746886402;-0,113466528352908;-0,0970963230671948;-0,0931656133357495;-0,0556575143515095;-0,0973876550351865;-0,0776911633754969;-0,116416394407383;-0,12763170109966;-0,0682414043688796;-0,110377326486135;-0,0653345381607967;-0,0837640123072897;-0,0581787651451797;-0,0624731588435899;-0,0788636707392759;-0,0810743422149794;-0,0989356913136174;-0,09422413132488;-0,0943298649144705;-0,084264174148062;-0,0686949571522658;-0,0986658389065187;-0,0574114684517571;-0,0936331656182276;-0,0989957028122063;-0,0900606761167512;-0,0780640339479085;-0,105476842915828;-0,0943626317090323;-0,0601088878049513;-0,0864845917832506;-0,0955417967193771;-0,0420872537462666;-0,071672636330559;-0,0685176564521819;-0,0976065394477783;-0,0514507300155323;-0,0866985131964769;-0,0980867276019688;-0,0845369876216301;-0,0813985660590473;-0,0723719147659152;-0,0848757756768203;-0,0822579699981759;-0,102077996727029;-0,0877651771145219;-0,0964820141583777;-0,0858368429225408;-0,0639658882980758;-0,0900981829923097;-0,0858584338981439;-0,0592538969790784;-0,0747356997940373;-0,0667450891338407;-0,0882067796386299;-0,0884348208008683;-0,117132931247977;-0,117281777304944;-0,0623138370390867;-0,0799298115766257;-0,0885494406242207;-0,0774555752393593;-0,0659998361781158;-0,0821087450428152;-0,0883372794862435;-0,0647289784571962;-0,0952649197875449;-0,0698396802359167;-0,10376630759048;-0,0944895582803832;-0,0578926890050771;-0,0755063573354032;-0,0638584605943637;-0,0983896016572449;-0,0770384777820199;-0,0793667985688437;-0,0837415543916054;-0,0680130766585336;-0,0857955994110898;-0,0982249922594454;-0,0794494419902213;-0,0571642989124293;-0,0671036610162456;-0,0940462737365509;-0,0953320729918762;-0,0795354102541615;-0,0991124290559614;-0,0791477906301987;-0,110299102583327;-0,0955466642694887;-0,090886855533788;-0,0857161331382022;"35736";"Ctl"
"35992";-0,0321051152994139;-0,0374917368931284;-0,0482892195897463;-0,00102208895512241;-0,0136706204003168;-0,0283461515651965;-0,022142491319103;0,0128303562582393;-0,0203935539322523;0,00744542686316086;-0,0186829578299991;-0,0264819176548825;-0,0680087467459575;0,0121632575222626;-0,0212834903310206;-0,0415899797970526;-0,0107454108232796;-0,0773452610155715;-0,0248320253769163;0,00486610975100406;-0,0178461221746697;-0,0419132415521144;0,00291834426921275;-0,00582214130508036;-0,0312042969598916;0,00288293021711324;-0,0356102182501682;-0,00726973559830571;0,00432773554077522;-0,0535494265472007;-0,0501955247269064;0,00641024276109069;-0,0220235444359827;0,0111191959196118;-0,00888068052610856;0,0222114617977003;-0,0167757356400676;-0,0339168925772971;-0,0363503441195363;-0,0294949175436744;-0,00863700865411186;-0,022199584479168;-0,0354592428406998;-0,0264853297559933;-0,012392778852448;0,0029959253386852;-0,0505991686349978;0,000894184288004599;-0,0366554776051485;0,00377985910859461;-0,018514430651297;-0,0141444513569969;-0,053071669143364;-0,018751293375815;-0,00242145191146259;0,0180840748716574;-0,0418140197903569;-0,0264136535514698;-0,0131250355446606;-0,0299799311370773;-0,03998243284906;-0,0400701629743101;-0,04298828838487;-0,0248925133424725;-0,0407270506841607;-0,038170455994946;-0,0101769868224156;-0,00657669538004014;0,000349153223403911;-0,0138206883360386;-0,0181271264838216;-0,0379230865582138;-0,0324432451724277;-0,00633648989836592;-0,0218373225303599;-0,00969150770159529;0,0115585223694371;-0,011881117708376;-0,0265931768132209;-0,032694222689295;-0,0317428420811196;0,00420512640787105;-0,0257162345353951;-0,0230201966098499;-0,0285717009101075;0,00819225239346524;-0,031970744183354;-0,0552978882481227;-0,0361948094950654;-0,0196986116717916;-0,0371547338621254;-0,00301840091877301;-0,0469178642427642;-0,0126520123856309;-0,0357855090268733;-0,0236987992861903;-0,0555279709136001;-0,0319056631493978;-0,0122386900758554;0,00909396859640213;"35992";"Ctl"
"35994";-0,187844214080214;-0,187404628304547;-0,187717476904901;-0,187613083003977;-0,186371788583582;-0,187847399810441;-0,190210281398117;-0,186100777275636;-0,188751241027862;-0,187106363250132;-0,189993100106449;-0,189841853573458;-0,188995427398822;-0,18597421091363;-0,188762345361206;-0,189811356221539;-0,18885156415123;-0,188801450411735;-0,187473378070813;-0,187745450183535;-0,187534946415465;-0,18837180555721;-0,188473696341822;-0,186690464883879;-0,183389330223812;-0,186724369685029;-0,188393530034362;-0,189612196702567;-0,187122426365744;-0,188689649493202;-0,189396821487331;-0,189580919979976;-0,189184400721434;-0,187167726157766;-0,188840193707481;-0,223962325508956;-0,186318376005663;-0,188777195081577;-0,187195005532933;-0,189349545769496;-0,18571703684453;-0,187337288044442;-0,187840750348399;-0,115331093002056;-0,190324015468519;-0,223575980823272;-0,19106177815432;-0,186784789153108;-0,186969888781322;-0,188987631272272;-0,189158042122086;-0,185722656554002;-0,187108784011104;-0,192209888322938;-0,186663856922265;-0,18968611532874;-0,188825843390335;-0,186996717066589;-0,188117696713654;-0,186618229005455;-0,184876349629122;-0,188506762842371;-0,185969602806575;-0,187288285910082;-0,188208168320469;-0,188271830503834;-0,188267338064677;-0,188051811872446;-0,187336141129607;-0,187559070794236;-0,186597150541621;-0,188690315471134;-0,190414324004077;-0,186511962520778;-0,186287459668003;-0,183510578414246;-0,186957531847157;-0,188030893249452;-0,189099380384522;-0,188128276405694;-0,187656397440174;-0,188829505857407;-0,182809431787199;-0,1859830514192;-0,186889956863434;-0,188492738959241;-0,188080453329786;-0,188696314256155;-0,190163199201272;-0,190002123995102;-0,186197086300123;-0,185947869934736;-0,186560880111388;-0,185432375851415;-0,189716023575149;-0,186912806652426;-0,189446655738353;-0,187907717059389;-0,189007783938318;-0,189269443568629;"35994";"Ctl"
"36050";-0,015674527074936;-0,0170776684821839;0,0150672928951704;-0,00387017722975202;-0,0352430400193127;-0,00487668026839324;-0,00605400148258353;0,0142812874935368;-0,0226248404850685;-0,0326988283820936;0,00233694739983774;-0,00227445195758433;0,0139794817553323;-0,0268257060679396;0,00372899213121538;-0,0290585984910001;-0,0167020839363534;0,0125900404724469;0,0351172321508249;-0,0260791002170121;-0,0135788370522565;-0,0217566152931267;-0,0163604599006041;-0,0298628930906884;-0,00361359990948952;0,00124163157804096;-0,000525157871925485;0,0150693170259357;-0,0085052734349282;-0,00486337735636603;-0,0101851537905697;-0,0202139411083113;0,000258352641906028;-0,0206021963711864;-0,00927472609342436;-0,0394610986457727;-0,0236059126578176;0,000563491030494082;-0,0144247646545328;-0,03173220614225;0,00428768907895023;0,0124603678802615;-0,0018265422979644;-0,0225591216407993;-0,0203959065527494;-0,0367604761243488;-0,0366800938174486;-0,00246762962506889;0,000454127783683938;-0,0230295035736987;-0,00375403791776463;-0,00510414323054173;-0,0138497096132221;-0,0161721311777005;-0,00554638978545273;0,048738330995678;0,0114118659469122;0,0158414776451375;0,00296373090177721;-0,00918725263789743;-0,0173908329079663;-0,0330296622139884;-0,0242829178499506;-0,00219540739572298;-0,0010115609132193;-0,0215055991600687;-0,032306866594947;0,0055733219833331;-0,0135162695551106;0,014367199048385;-0,029619042021699;0,00395692457279309;-0,0454726854590699;-0,0366205786689056;-0,00361972702147947;0,0155063079818193;-0,0149053453174931;0,00706729718584257;-0,00921581638646977;-0,00242735940747061;0,00190345714080976;-0,0164428164153356;-0,0189297106294937;-0,0111673240030719;0,00218427495488331;-0,00126953580116801;0,0109150013380738;0,000367053105541723;-0,00259700976610918;-0,00444570688315917;-0,0221663523746473;-0,0286814016741389;-0,0179725751597804;-0,00592653839777229;-0,0493360640282332;-0,00600121373152203;-0,021360082893931;0,0146712926602336;-0,0114367515006063;-0,00501636662722228;"36050";"Ctl"
