"";"ID";"Area_zs";"mean_perm";"SD_perm";"z-score"
"31";"2013_ChKi";0,154033747270914;1,90814334606302;0,278033392455084;-6,3089889430295
"32";"2014_DeMl";0,0163654542218631;5,23547997725637;1,06338772751113;-4,90800710597806
"33";"2015_RhPo";0,00515259907279763;25,6825158086316;7,09593432826757;-3,61860214901789
"34";"2016_PaPu";0,0551317428613527;24,9253083459262;4,29982650713955;-5,78399536859678
"35";"2017_MaEl";0,544773526559706;15,8991851938182;2,35862475457615;-6,50990016002682
"36";"2018_KaAr";0,260719862896616;2,91104851426749;0,431480911112029;-6,14240070213153
"37";"2019_RiDa";0,0895223621297994;3,08048865877349;0,557758855203295;-5,36247209477925
"38";"201_PaMi";0,0779969297628551;11,7285993181426;1,79947348560087;-6,47445071105864
"39";"2020_FrHa";1,10998860800073;17,8292021455436;2,55992966341627;-6,53112223217523
"40";"2021_GiBo";0,466797537973208;2,60792933496936;0,393360369697623;-5,443181270757
"41";"2022_ChPo";0,00175849668179187;37,2564673851276;6,81974049905381;-5,462775144247
"42";"2023_ChHu";0,112657578677471;6,7955664470278;1,21869187914431;-5,48367391521691
"43";"202_NiBl";0,042117619152316;11,7904308582174;2,11774316392117;-5,54756282027711
"44";"204_KaHo";0,200972458533696;11,2664290461047;2,09357352853921;-5,28543967371039
"45";"205_ZiLi";0,555907066319988;6,67249220486345;1,1820421230868;-5,17459151334687
"46";"209_LuSm";0,0395410729641341;9,36907143428408;1,39424433670197;-6,69146010905707
"47";"210_ChWa";0,493026513880122;21,8222802852762;3,30726545150223;-6,44921131495747
"48";"214_ChKw";0,101450775883343;0,825368782569622;0,128066066813687;-5,65269180742039
"49";"214_LuBe";0,0506232099721282;8,8939705355414;1,38014064003563;-6,40756968459459
"50";"215_JaWi";0,0852144006192465;18,59253042813;3,4092837079663;-5,42850569586383
"51";"217_PhKe";0,40088797534034;3,88008939151106;0,677356333967366;-5,13644184264518
"52";"219_AlMu";0,38533089946221;17,9967502396682;3,00246147246071;-5,865660392895
"53";"28301";0,0119512924770575;13,5996634293784;2,61643457478881;-5,19321685618608
"54";"28307";0,012495292762369;4,28865878694801;1,07627683969897;-3,97310741665839
"55";"28521";0,0380266395991211;4,30976210963348;0,671128349675516;-6,36500525137957
"56";"28563";0,0106780716584686;17,1566328043198;2,85601474335774;-6,00345455937784
"57";"28740";0,00851164400498925;13,1032805690564;2,17287494983932;-6,02647148471188
"58";"28746";0,0282609372612585;5,15229336296982;0,91342754139192;-5,60967585660965
"59";"28777";0,00988719819610314;7,43367639596395;1,3165553109929;-5,6387978049848
"60";"28779";0,0193210690068523;12,3250878111127;2,51634525440962;-4,89033320071691
"61";"28796";0,0602609621824662;24,965817259455;3,59580813552886;-6,92627508436555
"62";"28803";0,111502920501199;26,8952829519629;6,19930836211272;-4,3204464864422
"63";"29027";2,20130427296367e-17;0,000102181783536585;6,66796958842224e-05;-1,53242725812643
"64";"29043";0,190358188711665;2,08813095009158;0,325196440934935;-5,83577346641262
"65";"29048";0,0716289114115593;3,4559336336606;0,546060345574399;-6,19767531130484
"66";"29053";0,0328431134284413;6,64051939483923;1,32233500228774;-4,99697600833301
"67";"29058";0,00547843121460526;14,0870804872644;2,1914765359386;-6,42562301038678
"68";"29063";0,00809070847871371;7,44538481307923;1,29210120111956;-5,75596872610007
"69";"29104";0,043107111015062;5,76378294707864;0,917407079234271;-6,23570055818452
"70";"29119";0,0227182777109134;8,51119571946075;1,64038574501103;-5,17468373982534
"71";"29123";0,0253991544584332;11,7398658891425;2,34344389121978;-4,99882535211313
"72";"29128";0,0249133011571093;12,916801533435;1,95496160883101;-6,59444572928814
"73";"29134";0,21281907172475;6,54390981994512;1,09284433661022;-5,79322281877594
"74";"29147";0,00592408889880535;17,6666981884333;3,18356937954932;-5,54747580278417
"75";"29151";0,00289447184391508;15,0756896336315;2,43037854063154;-6,20183025392862
"76";"29153";0,00482238987895526;10,994311828566;2,46401972300735;-4,45998436460333
"77";"29154";0,012374605914567;6,45902921690406;1,11547984254265;-5,77926589537901
"78";"29157";0,0424630598025627;11,5674908998236;1,75737983593674;-6,55807447220302
"79";"29166";0,0103201048765102;21,686295901361;3,46727389615468;-6,2515902826494
"80";"29172";0,0208909567846174;13,9254237842016;2,32851821991112;-5,97140821511277
"81";"29180";0,0200070608142961;4,00280021527525;0,641607446426648;-6,20752327087633
"82";"29189";0,00523881140042633;17,1891713919891;2,75542667641461;-6,23639624587964
"83";"29195";0,0344741478853965;15,2673264608795;2,37853260889646;-6,40430669565701
"84";"29207";0,0601456576563528;1,7648748395761;0,266118834232135;-6,4058945201628
"85";"29213";0,00547423422259681;18,7121613351579;3,25325874165396;-5,75013811887118
"86";"29216";0,0917058634960803;7,90720768512133;1,16425440581216;-6,71288146526129
"87";"29255";0,0226909855155242;10,3200934964503;1,59903521757353;-6,43975967368667
"88";"29289";0,131173213083291;2,70815012837137;0,49641185709593;-5,1912074187021
"89";"29291";0,0237722146468035;7,88814596462913;1,24663395157426;-6,30848673746703
"90";"29303";0,0207264087785446;15,2779168297127;2,51982842196491;-6,05485289710198
"91";"29306";0,0255556587100565;15,1075083232446;2,55565661791619;-5,90140027373158
"92";"29320";0,0640594443314697;7,46651300540612;1,13453147309484;-6,52467889752043
"93";"29324";0,773296836241367;9,90266894406529;1,52032975316373;-6,00486314815991
"94";"29332";0,0169682853914865;9,61442194526954;1,60275291617678;-5,9881055669965
"95";"29346";0,014067791089696;10,4978358284543;1,82542922046008;-5,74317969705903
"96";"29352";0,00359012663107059;24,6665710690734;4,20256052138887;-5,8685605637136
"97";"29367";0,0759557100063846;0,88356149421458;0,139513206003283;-5,78874077475642
"98";"29395";0,120137869827298;11,5642193241238;1,9382675869056;-5,90428356312077
"99";"29400";0,238351804195198;13,9237795225828;2,40979500942251;-5,67908376641016
"100";"29403";0,0426914684200241;16,3371329811084;2,5000684465013;-6,51759816235893
"101";"29408";0,0168882694619264;1,13302560776791;0,218056216538695;-5,11857609942488
"102";"29426";0,0224457062614229;3,15482998087508;0,649468616271815;-4,82299559383589
"103";"29434";0,0312600266222193;13,9586931688403;2,05549897439006;-6,77569452271355
"104";"29436";0,0125652466444391;7,56723305382595;1,19291109641236;-6,33296800566441
"105";"29457";0,0219438719477563;12,5905063190436;2,1950496409794;-5,72586706580721
"106";"29463";0,0140015234979444;27,2003626051101;4,11502974255624;-6,60660135708376
"107";"29485";0,0976171837664814;5,43388273350161;0,802646081278257;-6,64834187097362
"108";"29489";0,0682651953257668;17,1305273412774;2,62986735643183;-6,48787936175664
"109";"29497";0,0211211244129198;7,58138092498796;1,85368522884762;-4,07850247869485
"110";"29514";0,0617529101735989;0,517654100929842;0,0806580024587688;-5,65227475090638
"111";"29526";0,00574034354361349;21,1555039918131;3,66874461298551;-5,76485034510441
"112";"29530";0,0920379597722704;9,82902631056334;1,88460726545247;-5,16658750567499
"113";"29535";0,0532174796765545;11,3189196833042;2,01436002434051;-5,59269548020146
"114";"29544";0,200929196835479;11,1846537720017;1,70768138535686;-6,43195192578084
"115";"29548";0,00599811789645357;23,1126383366485;3,78111275189852;-6,11106881357875
"116";"29571";0,14782179225396;11,7682837445573;2,16199683613572;-5,37487463352323
"117";"29578";0,0344764062356085;12,6471474009038;1,90979349926714;-6,60420668491546
"118";"29599";0,0713646395459968;6,68152227719929;1,07234285890151;-6,1642203170212
"119";"29696";0,0298058482294562;1,0600862463012;0,166213032743512;-6,19855363364672
"120";"29704";0,0156179278917474;10,0645618926772;1,93708553563513;-5,18766145321021
"121";"29711";0,0226032182371026;3,51322704801637;0,631237247943954;-5,52981282576213
"122";"29775";0,0230509739167428;8,97772297077096;1,33900510126864;-6,68755629711203
"123";"29784";0,0337811799716735;9,195704311149;1,60919708959037;-5,69347483316014
"124";"29818";0,137843372737151;0,723696218056952;0,111984683946182;-5,23154439227914
"125";"29844";0,059598318374954;4,82287803393292;0,869333146417877;-5,47923397972947
"126";"29851";0,0441752487987491;1,65943988295029;0,265647026316356;-6,08049205951939
"127";"29863";0,066361392545611;18,9721967710372;2,87505712901425;-6,57581207263653
"128";"29864";0,0153955064069356;15,3557599894791;2,49301043115113;-6,15334949721365
"129";"29995";0,0169147383208382;10,8564275807585;1,96957384207587;-5,50348131706153
"130";"30103";0,130875127908228;19,8881632619072;2,88724002646491;-6,84296696945889
"131";"30159";0,01246710974267;13,2552058841639;2,06642359837313;-6,40853055726188
"132";"30259";0,0505585282840836;10,3190379316691;1,56269393052054;-6,57101125360133
"133";"30321";0,0345898755005074;14,9146328143508;3,60064240411023;-4,13260781516774
"134";"30642";0,0103621989077927;15,2786037887073;2,64000860053604;-5,78340600356356
"135";"30648";0,0668054753661891;12,6216082336711;1,87479561578149;-6,69662476945339
"136";"30650";0,0228310109403215;21,5444613509497;3,66258663951724;-5,87607405864565
"137";"30653";0,0121855887907865;25,0139205271767;3,97794155133612;-6,28509358816202
"138";"30654";0,304207396292811;0,0598482617594947;0,0468553792378579;5,21517781966601
"139";"30658";0,0727210692103346;8,97459704527053;1,79100651174482;-4,97032027392678
"140";"30662";0,0194255464108577;17,1288062305926;3,85967465737509;-4,43285566867379
"141";"30679";0,0206293997399289;12,2196735571602;1,91718456461085;-6,36299935989547
"142";"30681";0,295936914725973;9,50616816801439;1,43949438729294;-6,39824047567762
"143";"30686";0,0324561895847933;12,5847537610291;2,7031344094512;-4,6436083709181
"144";"30694";0,0172419725720265;8,12958180136963;1,47505674389618;-5,49967983426174
"145";"30721";0,0379000282210805;4,39233179562782;0,872104886702008;-4,9930138379039
"146";"30725";0,490040472732537;0,003482577616218;0,000891479074779525;545,787230324673
"147";"30756";0,10381784966549;10,684893339064;1,69110301840068;-6,25690769531312
"148";"30799";0,113717011766123;3,36946630525194;0,758129566938912;-4,29444970288062
"149";"30838";0,00975877148092566;7,29858903117754;1,19533909716552;-6,09770924165408
"150";"30883";0,0109343311167444;4,0211762677405;0,618341995750154;-6,4854756173542
"151";"30889";0,0128155608909857;9,74433674683153;1,45642071945996;-6,68180633240989
"152";"30892";0,0302854025871674;21,738825769591;3,7731361081256;-5,75344746251099
"153";"30893";0,0166443729118605;10,4449593678866;1,92495077590615;-5,4174450201542
"154";"30900";0,0154949919382;21,1176060285511;3,66295211304734;-5,76095738774409
"155";"30937";0,050532611520308;10,0742458036131;1,97531493009087;-5,07448864958039
"156";"30984";0,0254651896278846;17,0117711502141;2,72795082387406;-6,226763991465
"157";"31065";0,0467329885514399;14,2056650441466;2,52565881489758;-5,60603513510171
"158";"31076";0,0421404786962207;11,5740565008492;1,8192951111484;-6,33867257240834
"159";"31236";0,00712849100157268;12,1579400100506;2,41928187909061;-5,02248688921541
"160";"31403";0,0278063232107209;5,23487432420154;0,995629548975455;-5,22992513264508
"161";"31406";0,0182185359983239;14,6810561851155;2,201047572697;-6,66175408064914
"162";"31561";0,651238556404871;0,000716617694137016;0,000185464586564737;3507,52642733586
"163";"31795";0,027797827981526;10,899645363302;1,97628620449125;-5,50115034483034
"164";"31887";0,0462879526034668;0,402528326028739;0,220687369833077;-1,61423090816083
"165";"32074";1,35018293413713;0,441841479288979;0,0716808778115558;12,6720191295107
"166";"32145";1,10814249101081;0,409657973228576;0,114039046350916;6,12495930238571
"167";"32190";0,307672426609156;0,237579690860767;0,108003681297847;0,648984691133722
"168";"32513";3,30195640944551e-17;0,0208218226723282;0,0343471489109234;-0,606216915596922
"169";"32633";0,0357216032768483;0,0208026248558851;0,00849655971911414;1,755884606731
"170";"32846";1,36302658547624;0,00440179553356038;0,0011344262304228;1197,63167803016
"171";"32959";0,4768514145365;0,0343072153926347;0,0146354094701916;30,2379103259945
"172";"33010";1,03341323009612;2,11216228962773;0,313392083632191;-3,44217073714494
"173";"33160";0,110209165042878;7,27731597686235;1,15281821786572;-6,21703118561778
"174";"33168";7,89598271823926e-18;15,2266225500951;9,32441354548156;-1,63298447412531
"175";"33327";0,543338221319848;0,0270373828803851;0,0137777411165554;37,4735476644334
"176";"33342";0,34056460925365;0,111315970283849;0,0692149447870809;3,31212629981885
"177";"33344";0,04461959909227;8,18654302831859;1,25651976547406;-6,4797416267897
"178";"33361";0,000915868322792844;0,164884012830347;0,155348399315117;-1,05548654012812
"179";"33531";0,0331999936437813;3,98791942550588;0,927716727392711;-4,26285235038996
"180";"33653";0,370503542669867;0,0189430838119696;0,0122680524438626;28,6565826537344
"181";"34096";0,394643721925814;4,02608593006753;0,697668284978305;-5,20511292591527
"182";"34364";8,82316250712341e-18;0,000897491840499503;0,000838463213312899;-1,07040097436519
"183";"34405";2,01858731750028e-17;0;0;0
"184";"34416";2,41664925618838e-17;3,06996824481484e-05;8,9200433686342e-05;-0,344165170273436
"185";"34433";0,232006049668246;4,59581636918249;0,789555573751607;-5,52691978194697
"186";"34457";0,0368617294852988;0,0049375227187003;0,00310766393439825;10,2727345815081
"187";"34464";0,392918098476098;3,42971618709474;0,576721296931446;-5,26562501641
"188";"34469";0,255418176028135;7,80346974771122;1,14245860300207;-6,60684908131361
"189";"34720";8,2005109773449e-18;0,000241662779850746;0,00130883014723688;-0,184640291454869
"190";"34732";0,0673365489268436;6,64675388815342;1,27306370002196;-5,16817606150666
"191";"34753";0,237511742374337;0,00406113786020968;0,00448293962103208;52,075339899488
"192";"34757";0,792698941302384;1,35379238323414;0,393118653991414;-1,42728775710556
"193";"34771";2,05774095081387e-17;0,0101569377829736;0,00787469930303885;-1,28981912732261
"194";"34966";1,35293281057939;0,2802423049128;0,0847595430871589;12,6556900449963
"195";"35070";0,101841398337859;0,0209957338185415;0,00974841978114975;8,29320713862226
"196";"35415";2,18934066278452e-17;0,00448435576389078;0,00564671968334754;-0,794152360195132
"197";"35430";0,116970825396038;0,822118898490767;0,130715145385597;-5,39453994420166
"198";"35554";0,0464422940473601;0,0342687490186733;0,0139054818891591;0,87544934621629
"199";"35556";0,442196473901174;0,6121118622275;0,196309584371661;-0,865548102861016
"200";"35666";2,48843091726328e-17;1,0894281374764e-05;1,08028668666325e-05;-1,00846206004713
"201";"35732";0,652332822135404;0,679628639648018;0,163810650889801;-0,166630297629282
"202";"35733";0,519931915655099;0,00607428011784768;0,00197568599611773;260,090741416902
"203";"35736";0,299752924600101;0,000112578177333866;4,06620978794836e-05;7369,03313033323
"204";"35992";0,53193886993668;0,281574615894452;0,071121498213827;3,52023312683188
"205";"35994";0,237764501058684;0,00608403198341092;0,00187183493987771;123,771847687814
"206";"36050";0,214007101340043;0,106449507031813;0,0400472795990622;2,68576531002993
"207";"36059";0,0904592600591484;0,000122406442941745;5,6436352580767e-05;1600,68554194611
"208";"36062";0,784362546313463;2,41055606661605;0,562582842437551;-2,8905849905707
"209";"36067";0,989614430672708;3,55773971994302;0,516269289729885;-4,97439096292939
"210";"36096";0,566895460680251;1,00413242630102;0,343868699018525;-1,27152301697927
"211";"36196";0,320229677959933;0,00147883935806248;0,000447880407710006;711,687390461286
"212";"36344";0,859851077320065;0,230122057937062;0,0742877986484184;8,47688356419495
"213";"36403";1,20202059297498;0,150533887441058;0,0461046355656458;22,8065289451594
"214";"36525";0,985684753530784;0,313677096636867;0,0746878004350302;8,9975558656127
"215";"36540";3,18032637262415e-18;0,000168792175449872;0,000194038122850324;-0,869891818011814
"216";"36660";0,0128313186946596;0,011080124368773;0,00995485607641544;0,175913575489593
"217";"36737";0,795636005077479;0,013122433483112;0,00421278896062327;185,747156790545
"218";"36795";9,91270557701033e-18;0;0;0
"219";"36796";0,345390697487549;0,105303546181372;0,0513352299219895;4,6768496346665
"220";"36820";0,27108224468884;0,15567809711186;0,0464057968447473;2,48684766610236
"221";"36828";0,931087336626055;3,36352645403244;0,852544266849512;-2,85315286488901
"222";"36911";0,109704896099269;0,20671096914482;0,138306774099275;-0,701383382537156
"223";"36918";0,0191437260557134;0,00305656053322506;0,00114908733348834;13,9999502680548
"224";"37055";0,265612874497871;0,0892150965148786;0,0336897692836568;5,23594496886521
"225";"37078";0,352803382560529;0,0161993994063561;0,00610392468318526;55,1455007433873
"226";"37578";0,0284956444191355;8,70038911118664;1,70191251461903;-5,09538145602549
"227";"37637";0,438832320840673;0,038083516317304;0,013169818295572;30,429334371159
"228";"37652";0,100931979857903;0,862893250590758;0,124990163248741;-6,09616989791821
"229";"37662";0,254089688324162;0,0718213421414238;0,0471733454311132;3,86379945108838
"230";"37904";0,10115107051166;0,00137876662830682;0,000410916627472786;242,804250820832
"231";"38140";0,0818555270265105;8,7811336348295e-05;6,048948640978e-05;1351,76739865561
"232";"38175";1,04672071474957;3,21437108108128;0,538842004391547;-4,02279397052461
"233";"38176";0,255892406922523;0,471372183822283;0,148461299401861;-1,4514205235163
"234";"38181";9,97465998686664e-18;0;0;0
"235";"38226";0,0834496094108237;0,0165260550113875;0,00820816130844734;8,15329425002436
"236";"38379";0,436167886329071;0,0154566716790947;0,00491850889830536;85,53633293109
"237";"38444";0,260807191742952;0,119560537094005;0,0370356576659975;3,81380171300767
"238";"38626";0,432501323621929;0,556508534436757;0,205474330937313;-0,603516800610295
"239";"38637";0,0588412869742946;13,4193629315041;2,16718601578889;-6,16491687708976
"240";"38704";3,28999279926636e-18;5,61845561198938e-05;6,12456346412302e-05;-0,917364257044817
"241";"38750";0,863699790849581;1,79412180060318;0,429265072310691;-2,16747662404778
"242";"38791";0,273555831661654;0,190236235674257;0,101288260324001;0,822598746595854
"243";"38813";0,445124423589392;0,00347895431001927;0,00115007081573933;384,015891226191
"244";"38815";0,0244034037861035;9,79561954051251;1,66511737957353;-5,86818458361718
"245";"38820";0,282443052877837;0,0337401580810547;0,0199445868923907;12,4696939645146
"246";"38822";0,0567789090478061;0,0297466363517763;0,0125490400505139;2,15413072133137
"247";"38837";0,000496787066578826;0,00326393947434342;0,00463326515653061;-0,597235926345437
"248";"38862";1,18564611473225;0,535516672616797;0,137528509983016;4,72723395458687
"249";"38908";0,205705280331019;5,31243861481374;1,12798969795567;-4,52728721169883
"250";"38916";1,93810484902236e-17;0,0010015572158878;0,00291603140611968;-0,343465853552152
"251";"39032";0;0;0;0
"252";"39188";0,0870931565528946;7,7148257619819;1,37952065091633;-5,5292630816091
"253";"39200";0,00592435219296189;25,9243326372057;4,39380871854273;-5,89884766162714
"254";"39208";0,00292443766652414;10,0221782282983;2,06655824672789;-4,84828037462575
"255";"39216";0,00175930036239508;9,509490144356;1,99318198649418;-4,77012681652658
"256";"39217";0,0277354813284656;10,987233952742;2,14987120355801;-5,09774653164137
"257";"39236";0,0315151800215665;14,5952351459007;2,26944770575575;-6,41729700532106
"258";"39237";0,0375384772161709;16,1120596794413;2,52616294533711;-6,36321628891598
"259";"39254";0,0204525920765904;26,1746059018974;4,16375833684647;-6,28138119313364
"260";"39266";0,143022747554363;10,9054311150965;2,11342616267258;-5,09239856950209
"261";"39285";0,0920291794111093;7,73776545378743;1,34055388535931;-5,70341584764198
"262";"39381";0,00494751930928447;26,1138978256876;3,96347405231848;-6,58739024445124
"263";"39386";0,0372179368214315;7,2351672466331;1,16469792505124;-6,18009971082843
"264";"39492";0,0131656859630167;19,1833945733546;3,2507770384077;-5,89712202987061
"265";"39524";0,0233834579066505;11,0058792842807;1,8393244260451;-5,97094002061861
"266";"3_GA";0,0158017434420136;12,6985734676493;2,67821900495544;-4,73552450368721
"267";"40048";0,0897644445103582;0,908706655222901;0,14992411029389;-5,46237832665611
"268";"40867";0,42998912665506;9,86149187024503;1,60111152611747;-5,89059699448945
"269";"410_ChAd";0,103890288164791;0,770847484983247;0,119615839359111;-5,5758267499684
"270";"424_ToWi";0,0277773489083174;19,5526106538444;2,81387256187703;-6,93877667718958
"271";"42688";0,0173079537661697;0,0399899477745127;0,0360119884432165;-0,629845642767211
"272";"42698";0,117125567077825;4,13224803562037;0,655854780914199;-6,12196874275407
"273";"43416";0,320409919564734;13,6521820417821;2,10478358973255;-6,33403461869037
"274";"44133";0,0044326255727485;17,1633403112512;3,39150630565466;-5,05937661300213
"275";"44137";0,657976114114771;0,00097855251104012;0,000314069732304895;2091,88436205602
"276";"44140";0,0904196427549908;7,06268702445165;1,26424369446402;-5,51497105520671
"277";"44141";4,21119078306094e-17;0;0;0
"278";"44183";0,134815070424944;0,928994066629248;0,151196280701699;-5,25263579579165
"279";"44293";0,0620234179945249;11,7983924614191;1,79775943202657;-6,52833122960975
"280";"44296";0,522032666498437;0,246043727873663;0,0432629734799149;6,37933355997603
"281";"44298";0,0194251499828238;15,4756838510134;3,49633952513367;-4,42069730068325
"282";"44301";0,428676409337025;0,157745250395509;0,0590371625576322;4,58916294761004
"283";"44306";0,0103621377298713;20,8537789438614;4,01262941119582;-5,19445347930097
"284";"44307";0,00592721180679238;18,3160296310178;3,61706528578371;-5,06214319414579
"285";"44308";0,0817596255433583;0,863269036498185;0,128805628731017;-6,06735449882271
"286";"44309";0,108894873564027;2,08515254787889;0,303697273684857;-6,5073276764598
"287";"44340";0,86504795945635;0,317386816795684;0,0797870340690267;6,86403685825524
"288";"44341";0,17782815842746;4,14969838793524;0,625809731928098;-6,34676967593743
"289";"44347";0,102979705542537;10,286766697428;1,91269503169455;-5,32431298410557
"290";"44351";0,11108449602456;0,861245775985398;0,138379110836402;-5,42105868022025
"291";"44352";0;0,000363148900336834;0,000317329091542386;-1,14439208385131
"292";"44371";0,119441535244549;24,9383183611928;3,71139298171648;-6,68721338543617
"293";"44414";6,69962170032422e-18;0,037070733259481;0,0386037492032546;-0,960288418212904
"294";"44415";3,82835525732813e-18;0,0128162893612931;0,00954027188511351;-1,34338827190988
"295";"44427";0,0917935271610054;1,40782644603285;0,227456573690304;-5,78586451699439
"296";"44453";0,431606410159912;1,23839761109836;0,410852195729424;-1,96370181131947
"297";"44489";0,194482808295908;17,5382803835721;3,31385464457918;-5,2337230915204
"298";"44540";0,790610546618632;9,00351634137002;1,40555012128395;-5,8431966746579
"299";"44557";0,0127525906301952;0,0012897599300202;0,00176837726271634;6,48211834762417
"300";"44569";0,888491646636142;0,0294122873558243;0,0103328459432819;83,140633664326
"301";"44582";0,268140953495462;2,19661817343009;0,367265010459721;-5,25091463932454
"302";"44588";0,423711270073543;16,314407660592;2,49912825039025;-6,35849576268727
"303";"44589";0,0565574823492552;34,2881208711206;5,59094286200103;-6,12268167171355
"304";"44590";0,361365720665466;2,01328924244835;0,30813497032003;-5,36103876839162
"305";"44618";0,228340251664049;10,5620982064814;2,04490693534328;-5,05341234665165
"306";"44627";0,180172475549553;0,57424087892583;0,0897994493333726;-4,388316479685
"307";"44645";0,14537105993269;0,00444265178090622;0,00225368742899953;62,5323664401614
"308";"44666";0,042471752406255;19,6771965902524;3,1033015300734;-6,32704384268509
"309";"44671";4,78544407166016e-18;0,0345762840608454;0,0355673857007561;-0,97213453785304
"310";"44672";0,035193619941717;15,2875889620154;2,31771422395319;-6,58079205125581
"311";"44685";0,154900127453002;1,23670125005168;0,193205798116838;-5,59921665469109
"312";"44692";0,554405075850979;0,000740699194460147;0,000273660489661918;2023,17980699559
"313";"44695";0,00942985787759347;28,6229693011233;4,51898103671117;-6,33185649835568
"314";"44731";0,0122918709225631;10,4035068230446;2,07460278818034;-5,00877325111293
"315";"44733";0,486762493402358;11,2385811482522;1,7508036635705;-6,1410761689424
"316";"44773";0,0249655902618454;15,6115943126107;2,52340742885633;-6,17681811668959
"317";"44784";0,00777246675341135;17,7673211103901;3,98991497669523;-4,45110954678704
"318";"44787";0,0849683948319142;1,4520095043433;0,217674984334855;-6,28019390325731
"319";"44833";0,145029830002528;0,509735412780912;0,0818159165109123;-4,45763609736916
"320";"44857";0,543805711899922;11,4266782308087;1,84591071460858;-5,89566571816368
"321";"44871";0,22305654674786;1,64612991098492;0,241834918008997;-5,88448258817658
"322";"44956";1,50303806187025;0,0944937623887351;0,0159635697209247;88,2349201404007
"323";"44973";0,0247258104750395;12,9415663947711;2,18514416899842;-5,91120749264639
"324";"45041";0,213620413960223;18,1436900869572;2,8202614362051;-6,3575913363278
"325";"45043";0,401646961177419;12,787908324682;1,88610795481505;-6,56710096147129
"326";"45047";0,102744017102696;7,91535045337026;1,30453864347006;-5,98878881463112
"327";"45169";0,105960137444329;1,15210838084097;0,168376813414517;-6,21313720209917
"328";"45280";0,636318697213333;0,925892186629285;0,172420833228402;-1,67945766178012
"329";"45282";3,94799135911963e-18;0,000172859041277931;0,00029631495051166;-0,583362536987903
"330";"45290";0,204287171748051;8,95942381732964;1,43663740065458;-6,09418677363714
"331";"45292";0,127824566335445;3,97979309758386;0,565814634606011;-6,80782768005041
"332";"45299";0,0753382030682947;1,53547004506133;0,453280928135176;-3,22125143892574
"333";"45300";0,00379455329197588;11,4771077301092;2,34399788077938;-4,89476260661225
"334";"45363";0,630021302794548;0,608442394618382;0,26453814333551;0,0815720103879233
"335";"45369";0,0927132701800329;1,1676132460463;0,187017973168399;-5,74757579528667
"336";"45376";0,101461395371537;4,88669899115506;0,786741743745634;-6,08234866628694
"337";"45409";0,0703310649290401;9,16372522400217e-06;6,78358115301205e-06;10366,4863171264
"338";"45475";0,163993208101912;1,92979559942356;0,304653955861486;-5,79609211483367
