"","participant","consistency","x-sd","y-sd","mean_simulation","SD_simulation","z-score"
"320",46243,0,0.00239654735025233,0.0264020028586519,0.00097084991158267,0.00428334249250925,-0.226657082239046
"321",46264,0.477159661215874,0.250208862029001,0.239760803651211,9.38231684279871,1.9867150952939,-4.48235240305832
"322",46288,0.0918505447584192,0.265842218320664,0.280811193591427,18.2717487603036,3.2207188951586,-5.64467089719419
"323",46293,0.139626640756838,0.2602059713682,0.028272858457792,1.84649401562798,0.288320481088504,-5.92003512350967
"324",46297,0.00234094513805921,0.0139865344215581,0.0087799006099986,0.0125260079004838,0.00416363913310249,-2.44619248614741
"325",46299,0.0556539287879328,0.262612433733358,0.397896887524487,25.7463739558446,4.09910142153455,-6.26740287324704
"326",46308,0.116922192285324,0.304625947786549,0.0290754178109459,2.30484442619368,0.347262093336153,-6.30049255560534
"327",46313,0.627089837643095,0.316204393974645,0.186523371315673,15.6017814210663,2.34499902136304,-6.3857986493824
"328",46315,0.365676940999831,0.293991188637441,0.101573404256612,6.79803367338881,1.12581725909129,-5.71349984239974
"329",46320,2.19219772083293,0.246951445754668,0.237516060384183,15.9499307315055,2.45836075837613,-5.59630353836279
"330",46358,0.021699922143536,0.0213841298349214,0.0183112123852332,0.0970605123963548,0.0154971430343727,-4.8628698906417
"331",46363,0.415871892164996,0.0834633264838391,0.0896521661855728,0.845517638233156,0.270772635573487,-1.58673990508009
"332",46378,1.21022529605369,0.280461562890941,0.277203700957319,20.5645315997542,3.22743796051748,-5.99680196504762
"333",46419,0.928390895111131,0.23824500931673,0.152763071966852,10.0142243567711,1.42271391737231,-6.38626877175774
"334",46439,0.0828373807239865,0.0778904080923762,0.115738156113444,2.54644912202757,0.369162921266512,-6.67350808919677
"335",46473,0.116743434333876,0.285220321088882,0.228662222377299,16.8145935838081,2.57530676680503,-6.4838295634154
"336",46480,0.0588248839465697,0.0548265001441263,0.0398552602767844,0.280395112219731,0.100781486347857,-2.19852114016647
"337",46545,0,0.0302184255222556,0.0315147581699081,0.0359506592129676,0.0520275609897695,-0.690992591792585
"338",46555,0.193224143862022,0.264700558227732,0.0453653101400206,2.74911549244244,0.488736112033352,-5.22959381484379
"339",46572,0.00668202764976959,0.00402164726001851,0.0125453647358293,0.00974362625139043,0.00224690590073781,-1.3625842544699
"340",46583,0.12069824974535,0.284841841294298,0.134194917745491,7.5567080007482,1.9532443098431,-3.8070044354053
"341",46603,0.144982671248835,0.273257882461113,0.235263467340574,16.8830572549584,2.75098590177541,-6.08439126238605
"342",46604,0.0174723784060079,0.303519621954425,0.010365790234688,0.625514190646573,0.112081772577872,-5.42498390465862
"343",46613,0.188243175785547,0.271764239324869,0.331392725131569,24.2609745616421,3.91164204555528,-6.154124305216
"344",46636,0.108810151271514,0.176462823110075,0.219778325242666,10.5219853641832,1.58934583594942,-6.55186239355592
"345",46639,0.832318437153409,0.238194218890495,0.15125865753298,9.11903488326833,1.41514805374379,-5.85572401713892
"346",46643,0,0.0195444913963553,0.0548881310081936,0.0228780107201721,0.0186480672589012,-1.22683012681928
"347",46693,3.94575384818234,0.298115461202263,0.269281628857876,20.8764912054897,3.40633882836007,-4.9703620838736
"348",46706,0.130953668470939,0.135431985956862,0.159916187436144,5.05783410458368,0.935936236074618,-5.26411976180816
"349",46730,2.67001420744774,0.206116846751925,0.253738720654299,13.9908899775128,2.17441419799444,-5.20640261662512
"350",46740,0.0917446864548703,0.0793662733426978,0.187696221989663,4.00520374439077,0.606521800358291,-6.45229743699914
"351",46742,0.0878615766497741,0.322300361993553,0.239386820292901,17.3963510559828,2.89182681087099,-5.98531330239652
"352",46746,0.0748118846860797,0.295226663375336,0.123587297480606,8.37065701333941,1.52311008224992,-5.44664842372968
"353",46751,1.27978216734749,0.291813462406715,0.203263383799829,12.6873661872539,2.37589271612011,-4.80138852335692
"354",46802,0.0928399763305003,0.222674872231613,0.0172456542307413,0.931145200480002,0.142471160399186,-5.88403450776058
"355",46811,0.0481445884699946,0.308159949141904,0.0230440996791115,1.89572865543139,0.290880349832257,-6.35169776173208
"356",46868,0.110070028841057,0.216179173135436,0.246045266365312,15.0791392425739,2.22007315480271,-6.74260178379713
"357",47191,0.0720290224177881,0.292210954167514,0.156513324529063,5.78121278475242,1.95183564597387,-2.92503304471932
"358",47246,0.178362509917799,0.332033122039734,0.0574398364555224,4.94221506810498,0.714390344441062,-6.66841677698543
"359",48114,1.38327606062897,0.155021274076333,0.268211129084456,9.44889034639349,1.46676466266311,-5.49891505507116
"360",48243,1.83453315823313,0.202797549562508,0.230296976781051,10.8306369715466,2.09667431336976,-4.29065389695884
"361",48245,0.705055305770703,0.097376343891434,0.104585401590433,1.98345092355846,0.401174564448315,-3.18663178346258
"362",48249,0.0452891818312702,0.290107406174289,0.0308279583200431,1.63161906593552,0.346570406436582,-4.57722256327309
"363",48373,0.041964966533932,0.30685893027654,0.315212578668131,3.69355730093338,0.644050224817792,-5.66973225641295
"364",48398,3.1423872636022,0.237429820196544,0.195890606774051,12.0902793707493,1.74257993306922,-5.13485317794699
"365",48522,0.125034506039804,0.212233798794091,0.256405634405123,13.7834527408605,2.58144328727409,-5.29100069800234
"366",48587,2.26371840121606,0.225384775058177,0.17674355614596,10.843622051279,1.56986111072499,-5.46539027653258
"367",48830,0.349131868664824,0.282095292979707,0.0702848465401156,3.40315514967991,0.734064327913165,-4.16043003982664
"368",48989,0.0421479355289245,0.225506112848442,0.141100579449641,7.89138310846457,1.44183678163967,-5.44391381388497
"369",49011,1.96850717157034,0.201646916014955,0.21012236392926,10.7460574519166,1.64211610853608,-5.34526775221229
"370",49326,0.325151231134731,0.0837992871021805,0.052186984880992,0.678140904159629,0.223655411961572,-1.57827467678514
"371",49369,0.225731472228851,0.179251745022502,0.268207060269593,11.6881458782328,2.16043854123185,-5.30559614969108
"372",49393,0.260786447676202,0.261416848298678,0.332664257969895,22.6525564026902,3.72806050928043,-6.00627857280567
"373",49395,0.0164205656032995,0.237479189181275,0.244323277844331,15.5384774191832,2.51083147738885,-6.18203849735153
"374",49399,0.244423418720582,0.286035339830003,0.206162460327905,16.1720275963744,2.4960179181472,-6.38120586469063
"375",49410,0.226281890944826,0.291069427485054,0.0279407245853382,1.91463480895652,0.299376159296269,-5.63957037187074
