"","ID","group","triangle_area","Consistency","totLineCross","SynQuest","SynCons","SynSD","SynPermzs","SynLine"
"257",44672,"Ctl",28,0.19776203097177,318,TRUE,TRUE,TRUE,TRUE,TRUE
"258",44685,"Ctl",587.5,0.0816815800475656,385,FALSE,TRUE,TRUE,TRUE,TRUE
"259",44692,"Ctl",11,0.000490213397399661,2600,FALSE,TRUE,FALSE,FALSE,FALSE
"260",44695,"Ctl",0,0.100414668922474,265,FALSE,TRUE,TRUE,TRUE,TRUE
"261",44731,"Ctl",69,0.0566057109474159,311,TRUE,TRUE,TRUE,TRUE,TRUE
"262",44733,"Ctl",66,2.32211147504581,604,FALSE,FALSE,TRUE,TRUE,FALSE
"263",44773,"Ctl",3,0.178192962459431,368,FALSE,TRUE,TRUE,TRUE,TRUE
"264",44784,"Ctl",139.5,0.0710909355159139,270,FALSE,TRUE,TRUE,TRUE,TRUE
"265",44787,"Ctl",162,0.0481710278086255,417,FALSE,TRUE,TRUE,TRUE,TRUE
"266",44833,"Ctl",0,0.0285105427167683,386,FALSE,TRUE,TRUE,TRUE,TRUE
"267",44857,"Ctl",35146,2.33508032702789,498,FALSE,FALSE,TRUE,TRUE,TRUE
"268",44871,"Ctl",4026,0.150895499768213,226,FALSE,TRUE,TRUE,TRUE,TRUE
"269",44956,"Ctl",240,0.0568596192684569,664,FALSE,TRUE,FALSE,TRUE,FALSE
"270",44973,"Ctl",625,0.141974254633669,496,FALSE,TRUE,TRUE,TRUE,TRUE
"271",45041,"Ctl",30563.5,1.50529789399067,466,FALSE,FALSE,TRUE,TRUE,TRUE
"272",45043,"Ctl",27354,2.01632489564838,488,FALSE,FALSE,TRUE,TRUE,TRUE
"273",45047,"Ctl",7909.5,0.31809463147764,314,TRUE,FALSE,TRUE,TRUE,TRUE
"274",45169,"Ctl",0,0.0478500440181103,384,FALSE,TRUE,TRUE,TRUE,TRUE
"275",45280,"Ctl",9975,0.287059802121593,1205,FALSE,FALSE,FALSE,TRUE,FALSE
"276",45282,"Ctl",0,0,2514,FALSE,TRUE,FALSE,FALSE,FALSE
"277",45290,"Ctl",1440.5,0.866480902839687,358,FALSE,FALSE,TRUE,TRUE,TRUE
